0.00E+00,0.00E+00
9.07E-01,1.36E+01
1.81E+00,1.40E+01
3.85E+00,2.07E+01
4.99E+00,2.85E+01
5.90E+00,3.22E+01
6.80E+00,3.22E+01
8.62E+00,3.84E+01
9.52E+00,3.93E+01
1.11E+01,4.30E+01
1.18E+01,4.30E+01
1.29E+01,4.63E+01
1.54E+01,4.63E+01
1.70E+01,5.00E+01
2.00E+01,5.00E+01
2.29E+01,5.00E+01
2.40E+01,5.37E+01
2.49E+01,6.03E+01
2.72E+01,6.07E+01
2.81E+01,6.40E+01
2.99E+01,6.40E+01
3.08E+01,6.40E+01
3.17E+01,6.78E+01
3.49E+01,6.78E+01
3.99E+01,6.78E+01
4.31E+01,7.48E+01
4.51E+01,7.48E+01
4.99E+01,7.48E+01
5.19E+01,7.48E+01
5.31E+01,7.85E+01
5.40E+01,7.85E+01
5.51E+01,8.18E+01
5.60E+01,8.22E+01
5.69E+01,8.55E+01
6.01E+01,8.55E+01
6.51E+01,8.55E+01
7.01E+01,8.55E+01
7.30E+01,8.55E+01
7.41E+01,8.93E+01
7.98E+01,8.93E+01
8.50E+01,8.93E+01
8.78E+01,8.93E+01
8.89E+01,9.30E+01
8.98E+01,9.30E+01
9.30E+01,9.30E+01
9.39E+01,9.63E+01
9.71E+01,9.63E+01
9.89E+01,9.63E+01
1.00E+02,1.00E+02
