0.00E+00,0.00E+00
3.10E-01,1.72E+01
4.14E-01,2.28E+01
7.24E-01,3.32E+01
7.24E-01,3.58E+01
8.27E-01,3.85E+01
9.31E-01,4.13E+01
1.03E+00,4.40E+01
1.24E+00,4.66E+01
1.55E+00,4.92E+01
1.76E+00,5.19E+01
1.96E+00,5.38E+01
2.07E+00,5.42E+01
2.17E+00,5.43E+01
2.28E+00,5.45E+01
2.38E+00,5.47E+01
2.48E+00,5.47E+01
2.59E+00,5.49E+01
2.69E+00,5.51E+01
3.21E+00,5.60E+01
3.31E+00,5.62E+01
3.31E+00,5.64E+01
3.41E+00,5.66E+01
3.52E+00,5.68E+01
3.62E+00,5.70E+01
3.72E+00,5.72E+01
3.72E+00,5.74E+01
3.83E+00,5.75E+01
4.14E+00,5.85E+01
4.24E+00,5.87E+01
4.34E+00,5.89E+01
4.34E+00,5.91E+01
4.45E+00,5.92E+01
4.55E+00,5.94E+01
4.55E+00,5.96E+01
4.65E+00,5.98E+01
4.76E+00,6.00E+01
4.96E+00,6.06E+01
6.51E+00,6.06E+01
9.00E+00,6.06E+01
1.00E+01,6.06E+01
1.05E+01,6.13E+01
1.07E+01,6.15E+01
1.08E+01,6.17E+01
1.09E+01,6.19E+01
1.16E+01,6.19E+01
1.27E+01,6.19E+01
1.30E+01,6.19E+01
1.31E+01,6.23E+01
1.32E+01,6.26E+01
1.34E+01,6.28E+01
1.39E+01,6.42E+01
1.40E+01,6.45E+01
1.42E+01,6.49E+01
1.44E+01,6.51E+01
1.45E+01,6.55E+01
1.50E+01,6.58E+01
1.56E+01,6.58E+01
1.60E+01,6.58E+01
1.63E+01,6.64E+01
1.65E+01,6.68E+01
1.75E+01,6.72E+01
1.89E+01,6.72E+01
2.00E+01,6.72E+01
2.03E+01,6.74E+01
2.04E+01,6.75E+01
2.05E+01,6.77E+01
2.06E+01,6.79E+01
2.07E+01,6.81E+01
2.08E+01,6.83E+01
2.10E+01,6.85E+01
2.20E+01,6.85E+01
2.35E+01,6.85E+01
2.44E+01,6.91E+01
2.50E+01,6.98E+01
2.78E+01,6.98E+01
3.00E+01,6.98E+01
3.08E+01,6.98E+01
3.12E+01,7.08E+01
3.13E+01,7.15E+01
3.14E+01,7.23E+01
3.16E+01,7.34E+01
3.17E+01,7.38E+01
3.19E+01,7.43E+01
3.20E+01,7.51E+01
3.32E+01,7.51E+01
3.40E+01,7.51E+01
3.51E+01,7.64E+01
3.60E+01,7.64E+01
3.63E+01,7.68E+01
3.69E+01,7.77E+01
3.83E+01,7.77E+01
3.93E+01,7.81E+01
3.96E+01,7.85E+01
3.99E+01,7.91E+01
4.00E+01,7.91E+01
4.23E+01,7.91E+01
4.50E+01,7.91E+01
4.81E+01,7.91E+01
4.88E+01,8.02E+01
4.91E+01,8.04E+01
5.01E+01,8.04E+01
5.12E+01,8.06E+01
5.15E+01,8.09E+01
5.18E+01,8.13E+01
5.21E+01,8.17E+01
5.29E+01,8.28E+01
5.31E+01,8.30E+01
5.42E+01,8.30E+01
5.50E+01,8.30E+01
5.69E+01,8.30E+01
5.76E+01,8.38E+01
5.80E+01,8.43E+01
5.82E+01,8.49E+01
5.86E+01,8.57E+01
5.89E+01,8.68E+01
5.90E+01,8.70E+01
6.00E+01,8.70E+01
6.10E+01,8.70E+01
6.13E+01,8.74E+01
6.18E+01,8.81E+01
6.30E+01,8.83E+01
6.50E+01,8.83E+01
6.69E+01,8.83E+01
7.01E+01,8.83E+01
7.18E+01,8.83E+01
7.37E+01,8.83E+01
7.50E+01,8.83E+01
7.71E+01,8.83E+01
8.00E+01,8.83E+01
8.18E+01,8.83E+01
8.50E+01,8.83E+01
8.74E+01,8.83E+01
8.85E+01,8.89E+01
8.88E+01,8.94E+01
8.91E+01,9.02E+01
9.01E+01,9.23E+01
9.01E+01,9.36E+01
9.15E+01,9.36E+01
9.50E+01,9.36E+01
9.59E+01,9.38E+01
9.64E+01,9.49E+01
9.70E+01,9.62E+01
9.74E+01,9.68E+01
9.83E+01,9.79E+01
9.84E+01,9.81E+01
9.87E+01,9.81E+01
9.91E+01,9.89E+01
9.96E+01,9.96E+01
1.00E+02,1.00E+02
