0,0
9.07E-01,3.06E+01
1.13E+00,3.39E+01
1.59E+00,3.88E+01
2.04E+00,4.34E+01
2.95E+00,4.63E+01
3.85E+00,4.63E+01
4.99E+00,5.37E+01
7.03E+00,5.37E+01
7.94E+00,5.70E+01
1.20E+01,5.70E+01
1.38E+01,6.45E+01
1.90E+01,6.45E+01
2.00E+01,6.78E+01
2.29E+01,6.78E+01
2.40E+01,7.19E+01
2.49E+01,7.85E+01
2.88E+01,7.85E+01
2.99E+01,8.22E+01
3.11E+01,8.22E+01
3.20E+01,8.55E+01
3.58E+01,8.60E+01
3.70E+01,8.93E+01
4.78E+01,8.93E+01
4.90E+01,9.30E+01
5.99E+01,9.30E+01
6.10E+01,9.63E+01
9.00E+01,9.63E+01
9.48E+01,9.63E+01
9.86E+01,9.67E+01
1.00E+02,1.00E+02
