0.00E+00,0.00E+00
1.04E+00,2.94E+01
1.91E+00,3.07E+01
2.43E+00,3.23E+01
2.95E+00,3.35E+01
3.64E+00,3.54E+01
4.16E+00,3.77E+01
4.85E+00,4.02E+01
5.72E+00,4.08E+01
6.76E+00,4.08E+01
7.97E+00,4.08E+01
9.01E+00,4.08E+01
1.14E+01,4.08E+01
1.32E+01,4.08E+01
1.44E+01,4.18E+01
1.54E+01,4.34E+01
1.68E+01,4.34E+01
1.84E+01,4.34E+01
1.92E+01,4.37E+01
2.05E+01,4.53E+01
2.17E+01,4.62E+01
2.29E+01,4.62E+01
2.46E+01,4.62E+01
2.82E+01,4.62E+01
3.02E+01,4.62E+01
3.10E+01,4.62E+01
3.21E+01,4.75E+01
3.40E+01,5.00E+01
3.48E+01,5.25E+01
3.60E+01,5.35E+01
3.66E+01,5.63E+01
3.76E+01,5.89E+01
3.99E+01,6.04E+01
4.19E+01,6.08E+01
4.28E+01,6.30E+01
4.49E+01,6.33E+01
4.77E+01,6.33E+01
5.03E+01,6.33E+01
5.11E+01,6.33E+01
5.20E+01,6.55E+01
5.25E+01,6.80E+01
5.36E+01,7.06E+01
5.49E+01,7.28E+01
5.70E+01,7.22E+01
5.75E+01,7.53E+01
6.00E+01,7.75E+01
6.20E+01,7.78E+01
6.48E+01,7.88E+01
6.29E+01,7.88E+01
6.66E+01,7.91E+01
6.98E+01,7.91E+01
7.42E+01,7.91E+01
7.78E+01,7.91E+01
7.90E+01,8.04E+01
8.09E+01,8.04E+01
8.28E+01,8.26E+01
8.53E+01,8.29E+01
8.72E+01,8.29E+01
8.89E+01,8.42E+01
8.96E+01,8.67E+01
8.99E+01,8.83E+01
9.24E+01,8.83E+01
9.45E+01,8.96E+01
9.58E+01,9.08E+01
9.55E+01,8.96E+01
9.77E+01,9.21E+01
9.91E+01,9.49E+01
1.00E+02,1.00E+02
